Brand,Model,Body,Country,Condition,Fuel_Type,Gearbox,Horsepower,Seats,Doors,Color,Full_Service_History,Non_Smoker_Vehicle,Seller,Vehicle_Age,Annual_Distance_Avg,Market_Segment,Classic_Vehicle
13,538,4,4,1,6,0,489,2,2,7,False,1,0,19,5974.368421052632,0,0
40,554,0,4,1,6,0,71,2,2,6,True,1,0,14,7714.285714285715,2,0
20,877,5,4,1,8,1,65,5,5,7,False,0,0,3,13291.666666666666,2,0
5,38,8,2,1,1,0,190,5,5,13,True,0,0,5,12985.8,1,0
38,797,0,2,1,6,1,60,4,5,10,True,0,0,10,4160.0,2,0
27,151,1,2,1,6,0,751,2,2,8,True,1,0,2,150.0,0,0
26,419,5,4,1,1,1,105,5,5,13,False,0,0,11,8336.363636363636,2,0
10,552,3,1,1,6,0,150,5,5,1,True,1,0,1,6588.0,1,0
20,1031,3,1,1,4,0,160,5,5,7,False,0,0,2,4300.0,2,0
13,91,2,7,1,6,0,721,2,2,9,False,0,0,8,950.0,0,0
28,579,3,2,1,1,0,150,5,5,1,True,1,0,6,13421.5,1,0
41,1158,3,0,1,6,1,120,5,5,11,False,1,0,10,4826.0,2,0
35,773,3,4,1,6,0,381,5,5,10,True,0,0,6,7833.333333333333,0,0
12,327,2,2,1,6,0,492,5,5,1,True,1,0,10,9700.0,2,0
15,548,5,4,1,6,1,351,5,5,7,True,1,0,10,7000.0,2,0
41,966,3,6,1,4,1,129,5,5,7,True,0,0,4,14854.0,2,0
42,806,5,4,1,2,0,120,5,5,2,False,0,0,7,16000.0,1,0
22,442,5,4,1,1,1,120,5,5,13,False,0,0,15,24666.666666666668,2,0
41,1057,3,2,1,6,1,120,5,5,1,False,1,0,13,10161.53846153846,2,0
26,419,3,2,1,6,0,121,5,5,4,True,1,0,7,3431.8571428571427,2,0
22,1211,5,4,1,4,1,69,4,5,9,False,0,0,3,9237.666666666666,2,0
29,788,5,2,1,2,0,170,5,5,13,True,1,0,1,5.0,2,0
26,125,6,2,1,6,0,165,5,5,13,True,0,0,2,2499.5,2,0
4,821,5,2,1,6,0,513,4,4,9,False,0,0,9,3033.333333333333,0,0
39,849,6,2,1,1,0,116,5,5,1,True,1,0,11,14290.90909090909,2,0
4,547,5,6,1,4,0,670,5,4,7,False,0,0,1,2500.0,0,0
8,291,3,2,1,6,1,101,5,5,7,False,1,0,2,12110.5,2,0
26,420,3,6,1,6,1,186,5,5,13,True,0,0,2,13533.5,2,0
31,1024,4,3,1,6,0,71,5,5,7,False,0,0,4,7863.75,2,0
32,909,3,2,1,6,1,140,5,5,13,True,1,0,5,12598.0,2,0
39,729,3,1,1,6,0,150,5,5,7,False,1,0,3,5921.333333333333,2,0
16,408,3,2,1,6,0,155,5,5,1,True,1,0,11,6912.090909090909,2,0
3,903,3,0,1,4,0,150,5,5,13,False,0,0,4,10236.0,1,0
15,493,3,4,1,1,0,209,5,5,13,False,1,0,8,17087.5,2,0
7,781,5,8,1,6,1,52,5,5,11,False,0,1,17,8823.529411764706,2,0
32,830,3,2,1,1,0,190,5,4,1,True,0,0,16,9375.0,2,0
2,439,3,2,1,6,0,707,5,4,10,True,1,0,1,6990.0,0,0
44,617,6,1,1,1,1,105,5,5,10,True,1,0,13,27819.07692307692,2,0
37,573,5,3,1,6,0,571,5,4,2,False,0,0,13,3540.0,0,0
30,375,3,4,1,1,0,150,5,5,11,True,0,0,8,10250.0,1,0
12,327,2,3,1,8,0,377,5,3,6,True,0,0,9,7111.111111111111,2,0
1,575,5,4,1,6,1,105,5,5,1,True,1,0,11,9181.818181818182,1,0
35,160,2,2,0,6,0,510,2,2,1,False,0,0,6,0.0,0,0
36,347,5,4,1,6,1,91,5,5,7,False,0,0,1,9999.0,2,0
20,1020,3,2,1,6,1,174,5,5,10,True,1,0,14,6519.428571428572,2,0
24,1132,3,1,1,4,0,152,5,5,1,True,1,0,3,3266.6666666666665,1,0
0,94,0,8,1,6,1,135,4,3,7,True,1,1,12,8458.333333333334,2,0
41,1057,5,2,1,6,1,129,5,5,1,True,1,0,2,4368.5,2,0
32,909,3,2,0,6,0,158,5,5,9,False,0,0,6,0.0,2,0
44,880,0,6,1,6,1,95,5,5,7,True,0,0,8,5027.875,2,0
20,1031,3,4,1,3,0,136,5,5,13,False,0,0,1,21236.0,2,0
2,434,2,1,1,6,0,639,4,2,7,False,0,0,4,805.0,0,0
6,994,3,2,1,4,0,218,5,5,13,False,1,0,1,100.0,2,0
15,548,0,6,1,6,1,101,5,5,13,True,0,0,8,13796.25,2,0
38,748,0,2,1,6,0,110,5,5,1,False,1,0,1,6000.0,2,0
25,636,2,4,1,6,0,450,4,2,1,True,0,0,17,5568.294117647059,0,0
29,787,5,4,1,6,1,116,5,5,1,False,0,0,1,1.0,2,0
4,363,2,2,1,6,0,659,4,2,7,True,1,0,5,11380.0,0,0
3,182,5,2,1,6,0,150,5,4,2,True,1,0,2,9450.0,1,0
8,282,3,4,1,6,1,101,5,5,7,False,0,0,1,10.0,2,0
22,1211,5,4,1,6,1,69,4,5,13,False,0,0,6,13639.666666666666,2,0
12,919,7,6,1,8,0,402,5,4,1,False,0,0,8,15188.125,2,0
18,534,3,7,1,1,0,239,5,6,7,False,0,0,9,10000.0,1,0
8,294,3,2,1,1,0,131,5,5,1,True,0,0,1,2955.0,2,0
45,1187,3,2,1,1,0,197,5,5,7,True,1,0,4,24683.75,1,0
40,554,5,8,1,6,0,84,2,3,14,True,0,1,18,3611.1111111111113,2,0
1,1042,3,4,1,1,0,190,5,5,9,False,0,0,6,16833.333333333332,1,0
23,441,3,0,1,1,0,200,5,5,6,False,1,0,6,18748.5,1,0
36,314,3,1,1,6,0,140,5,5,2,True,1,0,4,13385.0,2,0
17,1121,3,2,1,6,0,160,5,4,11,False,0,0,1,0.0,2,0
11,457,5,2,1,4,1,131,5,5,13,False,0,0,1,100.0,2,0
44,1094,3,1,1,6,1,125,5,5,7,True,1,0,10,7342.7,2,0
24,1132,3,6,1,4,0,0,5,5,7,True,0,0,7,11894.0,1,0
28,175,5,4,1,1,1,109,5,5,1,False,0,0,20,6250.0,1,0
8,286,5,0,1,6,0,131,5,5,7,True,0,0,1,26429.0,2,0
17,668,5,2,1,6,1,135,5,4,1,False,0,0,11,7409.090909090909,2,0
1,1042,3,4,1,1,0,160,5,5,11,True,0,0,6,18866.5,1,0
24,691,5,2,1,1,1,177,5,4,10,False,1,0,20,15622.5,1,0
3,186,5,6,1,6,0,179,5,4,7,False,0,0,12,13138.833333333334,1,0
26,419,3,2,1,6,1,121,5,5,7,True,1,0,5,6158.0,2,0
36,314,3,4,1,6,1,91,5,5,7,False,0,0,2,18229.5,2,0
36,1108,6,2,1,1,1,150,8,4,7,True,1,0,2,75.0,2,0
0,120,0,4,1,6,1,179,4,3,7,False,0,0,8,8071.75,2,0
25,572,2,2,1,6,1,355,4,2,10,False,1,0,31,2725.8064516129034,0,1
7,229,5,1,1,6,1,101,5,3,11,False,0,0,16,8250.0,2,0
21,1130,3,4,1,4,0,799,5,5,1,False,0,0,1,100.0,0,0
29,787,5,2,1,6,1,116,5,4,14,True,1,0,1,6000.0,2,0
0,139,0,4,1,6,1,179,4,3,1,False,1,0,2,942.0,2,0
1,1042,3,4,1,1,1,190,5,5,2,True,1,0,7,13571.42857142857,1,0
42,808,3,8,1,2,0,416,6,5,7,False,1,1,10,24482.6,1,0
16,702,0,6,1,6,1,102,5,5,9,False,0,0,9,14180.444444444443,2,0
33,397,0,0,1,6,1,75,2,5,13,False,1,0,4,14886.5,2,0
4,364,2,1,1,6,0,549,4,2,7,False,0,0,3,2986.6666666666665,0,0
20,1031,3,1,1,4,0,239,5,5,13,True,1,0,1,15.0,2,0
34,31,3,6,1,6,0,82,5,5,13,False,0,0,10,9711.8,2,0
13,899,3,2,1,6,0,725,4,4,10,True,0,0,3,2733.333333333333,0,0
45,1186,3,4,1,6,1,156,5,5,13,False,1,0,8,6315.875,1,0
19,583,3,4,1,1,0,264,5,4,9,False,0,0,4,10042.5,2,0
36,725,8,2,1,6,1,114,5,4,7,True,1,0,8,16547.125,2,0
29,1223,3,4,1,4,0,102,5,5,1,False,1,0,1,16500.0,2,0
5,65,5,2,1,4,0,292,5,4,7,False,0,0,4,11100.0,1,0
18,535,2,3,1,6,0,340,2,2,7,False,1,0,11,2513.7272727272725,1,0
29,788,5,2,1,2,0,435,5,5,6,True,1,0,2,1542.5,2,0
3,485,5,2,1,2,0,476,5,4,7,True,1,0,5,8038.0,1,0
30,855,5,4,1,1,1,95,5,5,13,True,1,0,9,12934.666666666666,1,0
20,1031,3,2,1,1,1,116,5,5,8,False,0,0,14,7035.714285714285,2,0
8,282,5,4,1,6,1,110,5,5,1,True,0,0,5,17400.0,2,0
29,1223,3,7,1,6,1,107,5,5,13,False,0,0,1,9025.0,2,0
26,422,3,2,1,4,0,328,5,5,7,True,1,0,4,1650.0,2,0
0,94,0,8,1,6,1,135,4,3,7,False,0,1,11,5272.727272727273,2,0
7,781,0,8,1,8,1,52,5,5,11,False,1,1,17,7000.0,2,0
21,1130,3,2,1,6,0,666,5,5,14,False,0,0,1,9500.0,0,0
22,1211,0,4,1,4,1,69,5,5,13,False,1,0,2,13080.5,2,0
10,1088,3,2,1,4,0,204,5,5,13,True,1,0,1,13293.0,1,0
31,1024,0,2,1,6,1,71,5,5,7,True,1,0,1,10.0,2,0
45,1187,3,7,1,6,0,190,5,5,2,False,0,0,6,17933.333333333332,1,0
12,919,3,2,1,6,0,401,5,4,9,True,1,0,5,5600.0,2,0
36,784,5,2,1,2,0,219,5,5,2,True,1,0,4,5586.0,2,0
35,1084,6,4,1,2,0,476,5,5,7,True,0,0,3,3833.3333333333335,0,0
7,309,2,7,1,6,0,0,5,3,1,False,0,0,9,13555.555555555557,2,0
0,118,0,8,1,6,2,179,4,3,11,False,0,1,7,390.1428571428572,2,0
27,644,2,0,1,6,0,620,2,2,13,False,0,0,5,4080.0,0,0
31,860,3,2,1,1,0,150,7,4,10,True,1,0,8,23750.0,2,0
32,909,3,4,1,6,1,117,5,5,1,False,0,0,14,6714.285714285715,2,0
38,748,6,1,1,6,1,90,5,5,7,False,0,0,3,29231.666666666668,2,0
1,574,5,6,1,6,0,280,5,5,1,True,0,0,8,12016.875,1,0
45,1187,3,7,1,1,1,136,5,5,1,False,0,0,12,10847.416666666666,1,0
0,94,2,2,1,6,1,160,4,2,1,True,1,0,5,10200.0,2,0
19,226,3,7,1,6,1,101,5,5,7,False,0,0,3,18522.33333333333,2,0
40,551,0,2,1,6,0,71,4,4,9,False,1,0,11,6855.636363636364,2,0
14,447,8,4,1,6,1,120,5,5,7,False,0,0,8,9698.0,2,0
30,379,5,2,1,6,0,204,4,3,7,True,1,0,2,594.5,1,0
22,727,2,2,1,6,1,205,5,2,1,False,0,0,27,7333.333333333333,2,1
0,94,1,7,1,6,0,179,4,2,2,False,0,0,5,13264.0,2,0
15,895,3,0,1,6,1,125,5,5,1,False,0,0,3,27550.0,2,0
2,1149,1,8,1,6,2,566,2,2,7,True,1,1,8,2056.25,0,0
0,122,1,1,1,6,1,163,4,2,4,False,0,0,9,9808.333333333334,2,0
28,175,0,2,1,1,0,116,5,5,1,True,1,0,5,20456.4,1,0
3,902,3,2,1,1,0,150,5,5,6,False,1,0,4,12987.5,1,0
12,919,7,6,1,8,0,309,5,4,1,False,0,0,13,24219.384615384617,2,0
18,482,3,3,1,6,0,203,5,5,11,False,0,0,5,13231.2,1,0
42,806,5,8,1,2,0,513,5,4,13,False,1,1,7,13985.714285714286,1,0
13,63,2,2,1,6,1,271,2,2,9,True,1,0,38,2905.2631578947367,0,1
19,226,3,7,1,6,1,101,5,5,7,False,0,0,3,21054.33333333333,2,0
37,874,1,2,1,6,0,460,4,2,1,True,1,0,18,3231.277777777778,0,0
35,319,3,1,1,4,0,470,5,5,7,True,1,0,1,6272.0,0,0
31,1024,5,2,1,6,1,71,5,5,13,True,1,0,1,15.0,2,0
44,1061,3,1,1,6,1,116,5,5,7,True,1,0,8,14881.125,2,0
33,682,6,2,1,1,0,122,5,5,1,True,1,0,3,26800.0,2,0
30,382,3,4,1,6,2,178,5,5,10,False,0,0,5,16400.0,1,0
8,283,3,1,1,6,1,82,5,5,13,True,1,0,7,11628.57142857143,2,0
30,370,6,1,1,6,0,136,5,5,7,True,1,0,6,8833.333333333334,1,0
35,1084,6,2,1,2,0,476,5,5,7,False,1,0,4,5325.0,0,0
1,1042,3,2,1,6,0,280,5,5,13,False,1,0,2,13789.0,1,0
39,731,3,2,1,1,0,150,5,5,7,True,1,0,4,18747.0,2,0
7,399,1,3,1,6,1,351,5,5,11,False,0,0,58,378.5517241379311,2,1
42,806,0,6,1,2,0,238,5,5,7,True,0,0,7,15937.285714285714,1,0
13,11,2,2,1,6,0,829,2,2,10,False,0,0,1,100.0,0,0
44,610,5,2,1,6,1,110,5,5,7,True,1,0,9,8896.555555555555,2,0
1,1029,1,6,1,6,0,260,2,2,1,True,0,0,19,3811.0,1,0
13,48,1,1,1,4,0,829,2,2,7,True,1,0,1,600.0,0,0
14,447,8,4,1,1,1,102,5,5,1,False,1,0,1,20.0,2,0
14,100,8,4,1,1,1,84,5,5,13,True,0,0,13,12896.53846153846,2,0
45,1138,0,6,1,6,1,150,5,5,7,False,0,0,14,20476.071428571428,1,0
8,282,5,4,1,6,1,110,5,5,7,False,1,0,2,10000.0,2,0
10,254,3,2,1,2,0,204,5,4,2,True,1,0,4,4812.5,1,0
10,552,3,4,1,6,0,150,5,5,13,False,1,0,2,17849.5,1,0
7,1027,0,6,1,6,1,65,5,5,4,False,0,0,16,20699.1875,2,0
29,793,1,2,1,6,1,120,2,2,11,False,0,0,27,2148.1481481481483,2,1
25,572,5,3,1,1,0,275,5,5,7,False,0,0,11,5153.090909090909,0,0
2,1144,1,2,1,6,0,436,2,2,7,True,1,0,7,1714.2857142857142,0,0
30,371,3,2,1,6,0,156,5,5,1,True,1,0,3,1555.6666666666667,1,0
12,327,2,8,1,6,0,309,5,2,1,True,1,1,9,14666.666666666666,2,0
23,446,3,1,1,4,0,309,5,5,7,False,0,0,5,17030.8,1,0
29,787,5,2,0,4,0,194,5,5,7,True,1,0,6,0.0,2,0
18,1196,5,3,1,6,0,1,5,4,13,True,0,0,43,3139.5348837209303,1,1
34,31,3,6,1,6,1,101,5,5,1,True,0,0,5,20635.6,2,0
3,183,6,2,1,1,0,163,5,5,1,False,1,0,3,23183.33333333333,1,0
14,447,8,4,1,1,0,131,5,5,10,False,0,0,1,1.0,2,0
5,1184,3,1,1,1,0,352,5,5,7,False,1,0,2,24081.5,1,0
36,738,5,1,1,6,0,135,5,5,2,True,1,0,21,4512.095238095239,2,0
36,1108,8,1,1,1,1,125,9,5,7,True,1,0,10,16000.0,2,0
8,290,8,2,1,6,1,131,5,5,7,False,0,0,11,12363.636363636364,2,0
4,364,2,3,1,6,0,560,4,2,7,True,1,0,21,6095.238095238095,0,0
20,322,5,4,1,1,1,110,5,5,7,False,0,0,10,14336.6,2,0
11,983,5,4,1,8,1,90,5,5,13,False,1,0,10,12890.0,2,0
20,936,5,2,1,6,1,97,5,4,10,True,0,0,20,5650.0,2,0
1,1098,3,4,1,1,0,131,5,5,7,False,0,0,3,17723.0,1,0
15,814,6,2,1,1,0,190,5,5,13,True,1,0,5,15871.0,2,0
24,417,5,8,1,4,0,99,5,5,13,True,1,1,12,12750.0,1,0
7,965,3,8,1,6,1,120,4,2,9,False,0,1,28,5071.428571428572,2,1
4,547,5,2,1,6,0,528,5,4,2,True,1,0,8,4637.5,0,0
14,94,5,4,1,6,0,69,4,3,13,False,0,0,10,8680.1,2,0
10,254,0,2,1,2,0,204,5,5,7,True,0,0,3,12750.0,1,0
36,783,6,6,1,1,1,111,5,5,2,True,0,0,9,17693.777777777777,2,0
1,717,0,1,1,2,0,154,5,5,7,False,1,0,1,828.0,1,0
29,1223,3,3,1,6,1,107,5,5,7,False,0,0,4,12000.0,2,0
4,365,1,6,1,6,0,560,4,2,2,False,0,0,19,4367.736842105263,0,0
38,797,0,6,1,6,1,60,4,5,1,True,0,0,9,17164.777777777777,2,0
1,717,3,4,1,4,0,136,5,5,0,False,0,0,2,5.0,1,0
43,230,0,4,1,6,1,68,4,5,7,False,0,0,16,9062.5,2,0
25,82,2,4,1,6,0,390,4,2,2,True,0,0,21,1857.190476190476,0,0
2,439,3,3,1,6,0,559,5,5,10,False,0,0,2,50.5,0,0
19,226,3,4,1,6,1,101,5,5,7,False,0,0,1,10.0,2,0
24,639,5,6,1,6,0,249,5,4,11,False,0,0,20,5225.0,1,0
1,1098,3,4,1,4,0,160,5,5,6,True,0,0,2,5750.0,1,0
7,229,0,2,1,6,0,94,5,4,11,False,1,0,18,5523.666666666667,2,0
14,630,3,4,1,4,0,101,5,5,14,False,0,0,1,1.0,2,0
13,1001,2,6,1,4,0,999,2,2,2,True,1,0,5,300.0,0,0
7,229,5,6,1,6,1,94,5,4,2,True,0,0,17,9588.235294117649,2,0
39,1210,3,2,1,6,0,150,5,4,7,False,1,0,10,5903.2,2,0
28,596,3,2,1,1,0,204,5,4,1,True,0,0,10,19300.0,1,0
5,1180,3,4,1,1,0,231,5,5,11,True,0,0,10,20000.0,1,0
15,826,2,2,1,6,1,450,4,2,1,True,1,0,6,10711.5,2,0
16,408,3,0,1,1,1,150,5,5,13,True,0,0,13,12507.692307692309,2,0
16,191,2,8,1,6,0,200,5,2,11,False,0,1,26,5384.615384615385,2,1
37,875,2,1,1,6,0,460,4,2,7,True,1,0,17,6144.117647058823,0,0
13,542,2,4,1,6,0,659,4,2,9,False,0,0,15,4349.866666666667,0,0
44,1094,3,6,1,6,1,122,5,5,1,True,0,0,12,15507.416666666666,2,0
37,573,5,4,1,6,0,571,5,4,1,False,0,0,8,7457.25,0,0
29,787,5,7,1,4,0,194,5,5,13,False,0,0,1,8251.0,2,0
0,139,5,4,1,6,0,179,4,3,7,False,0,0,6,4781.5,2,0
43,394,3,2,1,4,0,178,5,5,1,False,1,0,1,1111.0,2,0
42,808,8,8,1,2,0,417,5,5,1,False,1,1,9,26294.444444444445,1,0
12,837,3,8,1,6,0,205,5,5,2,False,0,1,16,17406.25,2,0
43,394,3,2,0,4,0,140,5,5,7,True,1,0,6,0.0,2,0
4,364,2,2,1,4,0,782,4,2,9,False,1,0,2,1000.0,0,0
7,309,1,2,1,6,1,432,4,3,11,True,1,0,13,2926.923076923077,2,0
13,883,1,4,1,6,0,600,4,2,9,True,0,0,6,2825.0,0,0
19,933,3,4,1,6,1,120,5,5,9,False,0,0,3,3144.0,2,0
14,896,5,4,1,6,1,69,5,5,7,False,1,0,12,11421.666666666666,2,0
38,213,3,4,1,6,1,95,5,5,1,True,1,0,3,7530.333333333333,2,0
25,636,2,4,1,6,0,460,4,2,9,False,0,0,7,1076.428571428571,0,0
11,457,3,2,1,8,1,101,5,5,1,False,0,0,2,3750.0,2,0
7,723,5,8,1,6,1,72,5,3,11,False,0,1,18,1944.4444444444443,2,0
4,365,1,2,1,6,0,528,4,2,5,True,0,0,11,4286.454545454545,0,0
44,610,5,2,1,6,1,86,5,5,2,True,1,0,11,9137.363636363636,2,0
41,966,3,2,1,6,0,116,5,5,13,True,1,0,1,100.0,2,0
43,276,3,4,1,4,0,184,5,5,1,False,0,0,6,9250.0,2,0
33,786,8,6,1,6,0,105,5,5,7,True,1,0,17,9829.529411764706,2,0
34,52,3,0,1,4,0,136,5,5,7,False,0,0,2,16010.0,2,0
10,552,3,4,1,4,2,204,5,5,1,False,0,0,2,19041.5,1,0
12,919,3,2,1,6,0,401,5,4,1,False,0,0,7,24397.714285714286,2,0
8,282,5,4,1,6,1,83,5,5,13,False,0,0,4,5310.5,2,0
21,1130,3,0,1,4,0,799,5,5,6,True,0,0,1,10.0,0,0
34,33,1,6,1,6,1,109,4,2,1,True,0,0,20,12606.35,2,0
39,729,3,2,1,1,1,150,5,5,7,True,1,0,7,8470.857142857143,2,0
7,736,5,2,1,6,1,95,5,5,13,False,0,0,17,6288.235294117647,2,0
29,1223,5,7,1,6,0,117,5,4,13,False,0,0,2,15988.5,2,0
5,1173,3,1,1,1,0,116,5,5,0,True,1,0,7,9997.142857142857,1,0
17,733,3,2,1,2,0,218,5,5,7,False,0,0,1,19950.0,2,0
29,1090,1,1,1,6,1,136,2,2,2,True,1,0,23,4197.217391304348,2,0
29,787,5,4,1,8,1,116,5,5,7,False,0,0,1,10.0,2,0
4,364,2,2,1,6,0,625,4,2,1,True,1,0,13,7230.7692307692305,0,0
39,498,3,2,0,2,0,286,5,5,11,True,0,0,6,0.0,2,0
20,836,4,2,1,4,0,141,5,5,7,False,0,0,6,12833.333333333334,2,0
34,102,5,1,1,6,1,156,5,4,13,True,0,0,14,8543.214285714286,2,0
16,702,0,8,1,6,1,77,5,5,10,True,0,1,20,12088.65,2,0
1,649,2,4,1,6,1,150,4,3,10,False,0,0,43,581.3953488372093,1,1
14,896,5,4,1,6,1,69,5,5,1,False,0,0,13,5538.461538461538,2,0
28,175,4,1,1,1,0,109,5,5,7,False,0,0,9,13407.0,1,0
12,919,7,6,1,8,0,401,5,4,1,True,0,0,10,12287.7,2,0
22,1211,5,4,1,6,1,80,4,3,0,False,0,0,22,12727.272727272728,2,0
38,201,8,7,1,1,1,105,5,5,7,False,0,0,12,14500.0,2,0
10,748,5,4,1,4,0,150,5,5,13,False,1,0,4,6524.0,1,0
24,743,3,4,1,4,0,136,5,5,1,False,0,0,1,811.0,1,0
3,182,5,2,1,6,1,150,5,4,9,False,1,0,8,6500.0,1,0
38,213,0,0,1,6,1,116,5,5,7,True,0,0,7,4497.714285714285,2,0
29,1223,3,7,1,6,1,107,5,5,10,False,0,0,1,6836.0,2,0
45,1141,6,2,1,4,0,392,5,4,7,True,1,0,5,9997.6,1,0
43,276,3,4,1,4,0,98,5,5,7,False,0,0,6,11283.333333333334,2,0
34,55,5,1,1,1,1,131,5,5,2,False,0,0,4,7032.25,2,0
31,358,5,0,1,6,1,91,5,5,13,True,1,0,1,10.0,2,0
32,909,3,0,1,4,0,190,5,5,2,True,1,0,3,100.0,2,0
22,442,5,1,1,1,1,116,5,5,7,True,1,0,16,8235.4375,2,0
30,367,5,2,1,6,0,156,4,3,13,True,1,0,2,5966.0,1,0
8,282,5,4,1,1,1,75,5,5,1,False,0,0,10,16460.2,2,0
12,919,3,2,1,6,0,717,5,4,1,True,0,0,3,8966.666666666666,2,0
15,1111,8,2,1,1,1,131,9,4,13,True,1,0,9,22495.666666666668,2,0
4,547,5,7,1,4,0,551,5,4,7,False,0,0,2,10654.5,0,0
13,55,4,1,1,6,1,208,2,2,9,False,0,0,43,758.2558139534884,0,1
29,1223,3,4,1,6,1,116,5,5,1,False,0,0,1,50.0,2,0
19,226,3,4,1,6,1,101,5,5,7,False,0,0,1,10.0,2,0
4,363,2,2,1,4,0,782,4,2,7,True,1,0,1,3890.0,0,0
7,309,2,2,1,6,0,461,5,2,1,True,1,0,4,6237.5,2,0
23,441,3,1,0,1,0,200,5,3,7,False,0,0,1,0.0,1,0
13,68,1,2,1,6,1,320,2,2,9,True,1,0,32,1343.75,0,1
28,466,5,1,1,3,0,197,5,4,7,False,0,0,2,17010.5,1,0
42,808,3,6,1,2,0,417,5,5,13,True,0,0,7,25614.14285714286,1,0
16,409,2,8,1,4,1,124,4,2,11,False,0,1,15,9533.333333333334,2,0
22,1211,5,4,1,4,0,101,5,5,13,False,0,0,1,10.0,2,0
29,787,0,2,1,4,0,194,5,5,2,True,0,0,2,2495.0,2,0
19,226,3,7,1,6,0,101,5,5,13,False,0,0,1,13345.0,2,0
16,336,5,4,1,6,0,126,5,5,7,False,1,0,5,11240.6,2,0
37,352,5,8,1,6,0,188,5,5,2,False,0,1,65,87.8,0,1
7,399,2,7,1,6,0,650,5,3,7,False,0,0,7,3428.5714285714284,2,0
18,1193,1,3,1,6,0,171,4,2,2,False,0,0,30,0.0,1,1
2,438,2,6,1,6,0,725,4,2,7,True,0,0,7,4895.0,0,0
9,1045,2,8,1,6,1,430,2,2,9,False,0,1,60,1316.6666666666667,0,1
23,922,6,4,1,3,0,249,5,5,2,False,0,0,3,38588.66666666666,1,0
30,369,1,4,1,6,0,136,4,2,14,False,0,0,4,18626.75,1,0
38,213,3,2,1,6,1,110,5,5,10,True,1,0,5,8617.0,2,0
28,466,6,1,1,4,0,211,5,5,1,True,1,0,4,16450.0,1,0
16,408,3,2,1,1,1,140,5,5,1,True,1,0,21,15333.333333333334,2,0
31,219,3,2,0,6,1,0,5,4,13,False,1,0,6,2.5,2,0
29,1223,3,0,1,4,0,102,5,5,7,True,0,0,1,10.0,2,0
17,1121,3,2,1,4,0,265,5,5,13,True,1,0,4,4500.0,2,0
33,414,3,4,1,6,1,83,5,5,1,False,0,0,6,13348.833333333334,2,0
40,554,2,2,1,6,0,61,2,2,1,True,1,0,16,5922.5,2,0
34,52,3,4,1,4,0,181,5,5,2,False,1,0,5,11915.2,2,0
7,415,6,8,1,6,1,140,5,5,13,False,1,1,13,10076.923076923076,2,0
10,552,3,2,1,6,0,150,5,5,7,False,1,0,1,1172.0,1,0
18,486,1,4,1,6,1,256,2,2,11,False,1,0,57,1419.9122807017543,1,1
4,547,5,6,1,6,0,562,4,4,2,False,0,0,20,13241.8,0,0
9,281,2,2,1,6,1,351,2,2,2,False,0,0,60,612.0,0,1
34,55,5,4,1,4,0,179,5,5,6,False,0,0,4,5231.25,2,0
2,435,2,2,1,6,0,680,4,5,6,True,1,0,2,3647.0,0,0
44,880,0,2,1,6,0,86,5,5,10,False,0,0,16,5333.75,2,0
17,698,0,2,1,6,1,125,5,5,10,True,1,0,7,9082.285714285714,2,0
20,1046,3,2,1,6,0,101,5,5,7,False,0,0,6,6833.333333333333,2,0
5,38,2,1,1,1,0,163,4,2,7,True,1,0,4,16783.0,1,0
6,222,3,1,1,2,0,204,5,5,2,True,1,0,3,12167.0,2,0
33,786,8,6,1,6,1,90,5,5,7,False,0,0,20,5506.0,2,0
32,871,3,7,1,1,1,171,7,5,14,False,0,0,17,8823.529411764706,2,0
17,700,3,2,1,1,0,184,5,5,4,True,1,0,14,10214.285714285714,2,0
14,1096,5,4,1,1,1,95,5,5,13,False,0,0,6,26112.166666666668,2,0
1,1098,3,2,1,4,0,280,5,5,9,True,1,0,3,16.666666666666668,1,0
13,883,2,7,1,6,0,600,4,2,7,False,0,0,7,3428.5714285714284,0,0
26,421,3,6,1,6,0,165,5,5,1,False,0,0,7,15429.42857142857,2,0
43,888,0,6,1,4,0,77,5,5,6,False,0,0,21,14285.666666666666,2,0
7,229,5,8,1,6,1,94,5,5,10,False,1,1,17,5647.058823529412,2,0
17,700,3,0,1,1,1,116,5,5,1,False,0,0,15,7906.933333333333,2,0
31,1024,0,2,1,6,1,71,5,5,2,True,1,0,2,800.0,2,0
29,661,3,4,1,6,1,170,5,5,7,False,0,0,1,40.0,2,0
5,59,6,2,1,1,0,190,5,5,9,True,1,0,4,25319.25,1,0
1,1098,3,2,1,6,0,131,5,5,7,False,0,0,4,20500.0,1,0
40,554,0,2,1,2,0,82,2,2,10,True,1,0,7,4832.857142857143,2,0
16,336,0,8,1,6,1,140,5,4,1,False,0,1,20,11468.05,2,0
33,633,3,2,1,6,0,136,5,5,7,True,1,0,1,24100.0,2,0
0,120,5,4,1,6,1,179,4,3,11,False,0,0,6,10105.333333333334,2,0
40,554,0,4,1,6,0,71,2,3,1,False,1,0,17,6470.588235294118,2,0
23,441,3,7,1,1,1,122,5,5,7,False,0,0,14,7976.0,1,0
35,160,2,2,1,6,0,450,4,2,1,True,1,0,5,7998.0,0,0
33,811,3,4,1,6,0,131,5,5,1,False,1,0,1,17260.0,2,0
30,851,0,6,1,6,1,102,5,5,1,True,0,0,10,13177.6,1,0
